communication_id,client_id,contact_date,contact_type,contact_reason,contacted_by
COM02568,C0138,2024-12-19,Video Call,Thank you message,Ahmed Abdullah
COM04515,C0233,2024-12-19,Meeting,Feedback discussion,Fatima Ahmed
COM00175,C0007,2024-12-19,Meeting,Schedule confirmation,Sara Hassan
COM00763,C0037,2024-12-19,Meeting,Complaint resolution,Fatima Ahmed
COM07324,C0386,2024-12-20,Meeting,Renewal discussion,Ahmed Abdullah
COM07491,C0395,2024-12-20,Email,Feedback discussion,Mohammed Ali
COM08053,C0425,2024-12-20,Video Call,Invoice query,Mohammed Ali
COM05261,C0277,2024-12-20,WhatsApp,General inquiry,Mohammed Ali
COM03190,C0171,2024-12-20,Meeting,New course announcement,Sara Hassan
COM04880,C0253,2024-12-20,Phone Call,Feedback discussion,Ahmed Abdullah
COM01474,C0078,2024-12-20,Phone Call,New course announcement,Fatima Ahmed
COM06270,C0331,2024-12-21,Video Call,Feedback discussion,Mohammed Ali
COM01973,C0105,2024-12-21,Phone Call,Feedback discussion,Ahmed Abdullah
COM08487,C0453,2024-12-21,WhatsApp,Training needs assessment,Ahmed Abdullah
COM05912,C0311,2024-12-21,Email,New course announcement,Ahmed Abdullah
COM05075,C0266,2024-12-21,Meeting,General inquiry,Noura Salem
COM05090,C0267,2024-12-21,Email,Quotation request,Noura Salem
COM06361,C0336,2024-12-21,Video Call,New course announcement,Fatima Ahmed
COM08796,C0469,2024-12-21,Phone Call,Training needs assessment,Noura Salem
COM04087,C0216,2024-12-22,Phone Call,Account review,Noura Salem
COM06529,C0345,2024-12-22,Meeting,Schedule confirmation,Noura Salem
COM05053,C0263,2024-12-22,Phone Call,Thank you message,Sara Hassan
COM03641,C0191,2024-12-22,Meeting,Satisfaction survey,Mohammed Ali
COM02419,C0132,2024-12-22,Email,Renewal discussion,Sara Hassan
COM05663,C0296,2024-12-22,WhatsApp,Schedule confirmation,Noura Salem
COM01896,C0101,2024-12-22,Video Call,Training needs assessment,Sara Hassan
COM05696,C0298,2024-12-22,Phone Call,Follow-up on booking,Fatima Ahmed
COM02951,C0159,2024-12-22,Phone Call,Course recommendation,Sara Hassan
COM01324,C0069,2024-12-23,WhatsApp,Satisfaction survey,Fatima Ahmed
COM02318,C0129,2024-12-23,Meeting,New course announcement,Sara Hassan
COM01245,C0065,2024-12-23,Video Call,General inquiry,Ahmed Abdullah
COM01754,C0093,2024-12-23,Video Call,Quotation request,Ahmed Abdullah
COM02990,C0161,2024-12-23,Video Call,Renewal discussion,Sara Hassan
COM09278,C0495,2024-12-23,Phone Call,Course recommendation,Ahmed Abdullah
COM04229,C0222,2024-12-23,Video Call,Satisfaction survey,Mohammed Ali
COM07441,C0391,2024-12-23,Video Call,Account review,Noura Salem
COM02217,C0121,2024-12-23,Email,Course recommendation,Noura Salem
COM05771,C0301,2024-12-23,Video Call,Quotation request,Mohammed Ali
COM02973,C0159,2024-12-23,WhatsApp,Training needs assessment,Sara Hassan
COM05885,C0308,2024-12-23,WhatsApp,Feedback discussion,Noura Salem
COM09343,C0498,2024-12-23,Meeting,Thank you message,Noura Salem
COM04964,C0257,2024-12-23,Meeting,Account review,Ahmed Abdullah
COM04668,C0240,2024-12-23,Email,Follow-up on booking,Ahmed Abdullah
COM07808,C0411,2024-12-23,WhatsApp,Complaint resolution,Noura Salem
COM01421,C0076,2024-12-23,Meeting,Schedule confirmation,Sara Hassan
COM01964,C0104,2024-12-24,Video Call,Course recommendation,Noura Salem
COM00301,C0014,2024-12-24,Phone Call,Complaint resolution,Sara Hassan
COM01974,C0105,2024-12-24,Video Call,Renewal discussion,Ahmed Abdullah
COM02174,C0118,2024-12-24,Email,Course recommendation,Noura Salem
COM08922,C0476,2024-12-24,Video Call,Complaint resolution,Mohammed Ali
COM03977,C0209,2024-12-24,Email,Quotation request,Fatima Ahmed
COM04288,C0223,2024-12-24,Phone Call,Follow-up on booking,Sara Hassan
COM05939,C0311,2024-12-24,Video Call,Quotation request,Ahmed Abdullah
COM06569,C0346,2024-12-24,Email,Training needs assessment,Mohammed Ali
COM08357,C0444,2024-12-24,Meeting,Satisfaction survey,Noura Salem
COM05821,C0304,2024-12-24,WhatsApp,Account review,Mohammed Ali
COM08439,C0450,2024-12-24,Meeting,General inquiry,Sara Hassan
COM01577,C0084,2024-12-24,Phone Call,Training needs assessment,Sara Hassan
COM07298,C0383,2024-12-25,Meeting,Thank you message,Fatima Ahmed
COM07351,C0387,2024-12-25,Email,Quotation request,Mohammed Ali
COM02698,C0146,2024-12-25,Email,Feedback discussion,Fatima Ahmed
COM06754,C0357,2024-12-25,WhatsApp,Training needs assessment,Sara Hassan
COM05616,C0294,2024-12-25,Meeting,Training needs assessment,Mohammed Ali
COM07503,C0396,2024-12-25,WhatsApp,Thank you message,Fatima Ahmed
COM05563,C0291,2024-12-25,Phone Call,General inquiry,Sara Hassan
COM00605,C0027,2024-12-25,Meeting,Follow-up on booking,Mohammed Ali
COM07581,C0400,2024-12-25,Video Call,Satisfaction survey,Mohammed Ali
COM09389,C0499,2024-12-25,Phone Call,Course recommendation,Fatima Ahmed
COM03345,C0176,2024-12-25,Phone Call,Feedback discussion,Sara Hassan
COM05566,C0291,2024-12-26,Video Call,General inquiry,Sara Hassan
COM06281,C0332,2024-12-26,WhatsApp,Satisfaction survey,Noura Salem
COM04712,C0245,2024-12-26,Phone Call,Account review,Fatima Ahmed
COM01215,C0063,2024-12-26,Video Call,Thank you message,Fatima Ahmed
COM04012,C0212,2024-12-26,Meeting,Thank you message,Noura Salem
COM01496,C0079,2024-12-26,WhatsApp,Account review,Ahmed Abdullah
COM04209,C0222,2024-12-26,Video Call,Satisfaction survey,Mohammed Ali
COM06579,C0347,2024-12-27,Meeting,Thank you message,Mohammed Ali
COM08121,C0430,2024-12-27,Email,Feedback discussion,Mohammed Ali
COM07740,C0410,2024-12-27,Phone Call,Follow-up on booking,Mohammed Ali
COM01819,C0098,2024-12-27,Meeting,Course recommendation,Noura Salem
COM08879,C0473,2024-12-27,Phone Call,New course announcement,Ahmed Abdullah
COM03448,C0182,2024-12-28,Phone Call,Schedule confirmation,Mohammed Ali
COM07712,C0408,2024-12-28,Email,Renewal discussion,Mohammed Ali
COM06434,C0340,2024-12-28,Meeting,Renewal discussion,Ahmed Abdullah
COM04130,C0217,2024-12-28,Video Call,Invoice query,Noura Salem
COM00860,C0043,2024-12-28,WhatsApp,Course recommendation,Ahmed Abdullah
COM04587,C0236,2024-12-28,Email,Course recommendation,Noura Salem
COM06989,C0369,2024-12-28,Email,Satisfaction survey,Mohammed Ali
COM00758,C0037,2024-12-29,WhatsApp,Schedule confirmation,Fatima Ahmed
COM07137,C0376,2024-12-29,Email,New course announcement,Sara Hassan
COM07466,C0393,2024-12-29,Email,Course recommendation,Sara Hassan
COM03744,C0196,2024-12-29,Meeting,Invoice query,Mohammed Ali
COM07013,C0370,2024-12-29,Meeting,Satisfaction survey,Fatima Ahmed
COM01844,C0100,2024-12-29,WhatsApp,New course announcement,Ahmed Abdullah
COM04289,C0223,2024-12-29,Meeting,Renewal discussion,Sara Hassan
COM01017,C0057,2024-12-29,WhatsApp,Feedback discussion,Mohammed Ali
COM07576,C0400,2024-12-29,Video Call,Thank you message,Mohammed Ali
COM05264,C0277,2024-12-29,Meeting,Satisfaction survey,Mohammed Ali
COM05363,C0283,2024-12-30,Email,Invoice query,Fatima Ahmed
COM03751,C0196,2024-12-30,Meeting,Follow-up on booking,Mohammed Ali
COM06002,C0317,2024-12-30,Email,Course recommendation,Mohammed Ali
COM08797,C0469,2024-12-30,Email,New course announcement,Noura Salem
COM03344,C0176,2024-12-30,Email,Complaint resolution,Sara Hassan
COM07426,C0391,2024-12-30,WhatsApp,Account review,Noura Salem
COM07386,C0388,2024-12-30,Video Call,Course recommendation,Sara Hassan
COM07748,C0410,2024-12-30,Phone Call,New course announcement,Mohammed Ali
COM04262,C0223,2024-12-30,Meeting,Course recommendation,Sara Hassan
COM05221,C0275,2024-12-31,Meeting,Thank you message,Sara Hassan
COM08565,C0459,2024-12-31,Phone Call,Account review,Ahmed Abdullah
COM00736,C0035,2024-12-31,Phone Call,Training needs assessment,Mohammed Ali
COM02635,C0142,2024-12-31,WhatsApp,Thank you message,Mohammed Ali
COM05200,C0273,2024-12-31,WhatsApp,Complaint resolution,Ahmed Abdullah
COM08750,C0466,2024-12-31,Meeting,New course announcement,Noura Salem
COM09053,C0484,2024-12-31,WhatsApp,Thank you message,Mohammed Ali
COM03706,C0194,2025-01-01,Phone Call,Invoice query,Mohammed Ali
COM00413,C0019,2025-01-01,WhatsApp,Renewal discussion,Ahmed Abdullah
COM07509,C0397,2025-01-01,Meeting,General inquiry,Noura Salem
COM04538,C0235,2025-01-01,WhatsApp,Thank you message,Sara Hassan
COM09069,C0485,2025-01-01,Meeting,Quotation request,Sara Hassan
COM00555,C0024,2025-01-01,WhatsApp,Account review,Noura Salem
COM02869,C0156,2025-01-02,Video Call,Renewal discussion,Fatima Ahmed
COM07921,C0417,2025-01-02,Email,Complaint resolution,Noura Salem
COM05424,C0286,2025-01-02,WhatsApp,Renewal discussion,Fatima Ahmed
COM08229,C0437,2025-01-02,Video Call,New course announcement,Noura Salem
COM09336,C0498,2025-01-02,Video Call,Course recommendation,Noura Salem
COM00947,C0049,2025-01-02,Meeting,General inquiry,Sara Hassan
COM03933,C0206,2025-01-02,WhatsApp,General inquiry,Fatima Ahmed
COM02912,C0158,2025-01-02,Video Call,General inquiry,Sara Hassan
COM01305,C0067,2025-01-02,Phone Call,Quotation request,Sara Hassan
COM01267,C0065,2025-01-02,Video Call,Schedule confirmation,Ahmed Abdullah
COM06203,C0327,2025-01-02,Meeting,Quotation request,Noura Salem
COM07052,C0372,2025-01-03,Email,Feedback discussion,Sara Hassan
COM08110,C0430,2025-01-03,Meeting,Satisfaction survey,Mohammed Ali
COM06138,C0324,2025-01-03,WhatsApp,Account review,Noura Salem
COM01824,C0098,2025-01-03,Meeting,Course recommendation,Noura Salem
COM04769,C0248,2025-01-03,Meeting,Follow-up on booking,Ahmed Abdullah
COM02467,C0133,2025-01-04,WhatsApp,Training needs assessment,Sara Hassan
COM05271,C0277,2025-01-04,Meeting,Thank you message,Mohammed Ali
COM05946,C0311,2025-01-04,Email,Quotation request,Ahmed Abdullah
COM02110,C0114,2025-01-04,Email,Feedback discussion,Fatima Ahmed
COM01111,C0058,2025-01-04,Phone Call,Schedule confirmation,Mohammed Ali
COM07033,C0371,2025-01-05,Meeting,Feedback discussion,Fatima Ahmed
COM02007,C0109,2025-01-05,Phone Call,Account review,Fatima Ahmed
COM06093,C0322,2025-01-05,Email,New course announcement,Ahmed Abdullah
COM02473,C0133,2025-01-05,Email,General inquiry,Sara Hassan
COM00865,C0043,2025-01-05,WhatsApp,New course announcement,Ahmed Abdullah
COM07598,C0401,2025-01-05,Video Call,Training needs assessment,Fatima Ahmed
COM04532,C0234,2025-01-05,Phone Call,Invoice query,Mohammed Ali
COM06238,C0329,2025-01-06,Phone Call,Follow-up on booking,Mohammed Ali
COM08560,C0459,2025-01-06,WhatsApp,Thank you message,Ahmed Abdullah
COM03792,C0201,2025-01-06,Email,Satisfaction survey,Ahmed Abdullah
COM01813,C0097,2025-01-06,Email,Invoice query,Fatima Ahmed
COM05968,C0314,2025-01-06,Video Call,Invoice query,Mohammed Ali
COM00996,C0055,2025-01-06,WhatsApp,Feedback discussion,Mohammed Ali
COM09184,C0488,2025-01-06,Video Call,Quotation request,Sara Hassan
COM00433,C0020,2025-01-06,Email,New course announcement,Fatima Ahmed
COM07642,C0405,2025-01-07,Video Call,Renewal discussion,Noura Salem
COM07632,C0405,2025-01-07,WhatsApp,Invoice query,Noura Salem
COM02046,C0110,2025-01-07,Phone Call,Invoice query,Mohammed Ali
COM06676,C0353,2025-01-07,WhatsApp,New course announcement,Mohammed Ali
COM06677,C0353,2025-01-07,Video Call,New course announcement,Mohammed Ali
COM06657,C0351,2025-01-07,Phone Call,Satisfaction survey,Sara Hassan
COM03006,C0163,2025-01-07,WhatsApp,Complaint resolution,Ahmed Abdullah
COM03793,C0201,2025-01-07,Video Call,Feedback discussion,Ahmed Abdullah
COM08766,C0466,2025-01-07,Phone Call,Schedule confirmation,Noura Salem
COM00703,C0032,2025-01-07,Phone Call,Renewal discussion,Mohammed Ali
COM00540,C0022,2025-01-07,Video Call,General inquiry,Fatima Ahmed
COM00775,C0038,2025-01-07,Email,New course announcement,Noura Salem
COM00009,C0001,2025-01-07,WhatsApp,New course announcement,Noura Salem
COM08866,C0473,2025-01-07,Meeting,Schedule confirmation,Ahmed Abdullah
COM07817,C0413,2025-01-07,WhatsApp,Renewal discussion,Ahmed Abdullah
COM06135,C0324,2025-01-08,Meeting,Feedback discussion,Noura Salem
COM06268,C0331,2025-01-08,WhatsApp,Follow-up on booking,Mohammed Ali
COM07701,C0408,2025-01-08,WhatsApp,Follow-up on booking,Mohammed Ali
COM03889,C0203,2025-01-08,WhatsApp,Training needs assessment,Fatima Ahmed
COM04111,C0216,2025-01-08,Phone Call,Invoice query,Noura Salem
COM03281,C0174,2025-01-08,Video Call,Thank you message,Ahmed Abdullah
COM07982,C0422,2025-01-08,Video Call,Thank you message,Sara Hassan
COM01499,C0079,2025-01-08,Meeting,Invoice query,Ahmed Abdullah
COM06115,C0323,2025-01-08,Meeting,Quotation request,Ahmed Abdullah
COM06899,C0364,2025-01-09,Meeting,Renewal discussion,Fatima Ahmed
COM00335,C0016,2025-01-09,Phone Call,General inquiry,Sara Hassan
COM05934,C0311,2025-01-09,Meeting,Schedule confirmation,Ahmed Abdullah
COM08446,C0450,2025-01-09,Email,Invoice query,Sara Hassan
COM01721,C0092,2025-01-09,WhatsApp,Course recommendation,Noura Salem
COM08681,C0464,2025-01-09,WhatsApp,Renewal discussion,Sara Hassan
COM02354,C0129,2025-01-09,WhatsApp,Training needs assessment,Sara Hassan
COM08912,C0475,2025-01-09,Phone Call,Renewal discussion,Noura Salem
COM04321,C0224,2025-01-09,Email,Invoice query,Ahmed Abdullah
COM06874,C0362,2025-01-09,Meeting,Course recommendation,Ahmed Abdullah
COM01398,C0073,2025-01-09,Phone Call,Feedback discussion,Mohammed Ali
COM02836,C0153,2025-01-10,WhatsApp,Invoice query,Noura Salem
COM07569,C0400,2025-01-10,Phone Call,Training needs assessment,Mohammed Ali
COM05562,C0291,2025-01-10,WhatsApp,Follow-up on booking,Sara Hassan
COM05000,C0260,2025-01-10,Email,Satisfaction survey,Noura Salem
COM09080,C0486,2025-01-10,WhatsApp,Complaint resolution,Sara Hassan
COM07907,C0417,2025-01-10,Email,New course announcement,Noura Salem
COM00209,C0009,2025-01-10,Phone Call,New course announcement,Noura Salem
COM06856,C0361,2025-01-10,Video Call,Course recommendation,Fatima Ahmed
COM05942,C0311,2025-01-11,Meeting,Renewal discussion,Ahmed Abdullah
COM02994,C0161,2025-01-11,WhatsApp,Satisfaction survey,Sara Hassan
COM02660,C0144,2025-01-11,Video Call,Feedback discussion,Ahmed Abdullah
COM07325,C0386,2025-01-11,Phone Call,Complaint resolution,Ahmed Abdullah
COM08382,C0446,2025-01-11,WhatsApp,Course recommendation,Noura Salem
COM07862,C0415,2025-01-11,WhatsApp,Account review,Sara Hassan
COM05618,C0294,2025-01-11,Email,Follow-up on booking,Mohammed Ali
COM03517,C0186,2025-01-12,Phone Call,Complaint resolution,Noura Salem
COM00652,C0029,2025-01-12,Email,Renewal discussion,Noura Salem
COM03188,C0171,2025-01-12,Meeting,Complaint resolution,Sara Hassan
COM04636,C0238,2025-01-12,Meeting,Invoice query,Sara Hassan
COM02049,C0110,2025-01-12,WhatsApp,Course recommendation,Mohammed Ali
COM05268,C0277,2025-01-12,Meeting,Satisfaction survey,Mohammed Ali
COM07724,C0409,2025-01-12,Meeting,Account review,Fatima Ahmed
COM01675,C0089,2025-01-12,WhatsApp,General inquiry,Ahmed Abdullah
COM07419,C0391,2025-01-12,Phone Call,Complaint resolution,Noura Salem
COM06861,C0362,2025-01-12,Phone Call,Satisfaction survey,Ahmed Abdullah
COM04744,C0247,2025-01-12,Meeting,Account review,Sara Hassan
COM06736,C0357,2025-01-12,WhatsApp,Training needs assessment,Sara Hassan
COM00908,C0047,2025-01-12,Phone Call,Feedback discussion,Ahmed Abdullah
COM03483,C0185,2025-01-12,Phone Call,Feedback discussion,Noura Salem
COM02340,C0129,2025-01-12,Video Call,Satisfaction survey,Sara Hassan
COM07200,C0379,2025-01-13,WhatsApp,Satisfaction survey,Fatima Ahmed
COM00682,C0031,2025-01-13,Phone Call,Complaint resolution,Noura Salem
COM06543,C0345,2025-01-13,Email,Thank you message,Noura Salem
COM03733,C0196,2025-01-13,Video Call,Follow-up on booking,Mohammed Ali
COM08742,C0466,2025-01-13,Phone Call,Satisfaction survey,Noura Salem
COM00881,C0045,2025-01-13,Video Call,Satisfaction survey,Ahmed Abdullah
COM05826,C0304,2025-01-13,Email,Follow-up on booking,Mohammed Ali
COM06100,C0322,2025-01-13,Meeting,New course announcement,Ahmed Abdullah
COM02638,C0142,2025-01-13,Meeting,Quotation request,Mohammed Ali
COM04176,C0219,2025-01-13,WhatsApp,Invoice query,Ahmed Abdullah
COM07133,C0376,2025-01-13,Email,Schedule confirmation,Sara Hassan
COM06511,C0345,2025-01-13,Meeting,Satisfaction survey,Noura Salem
COM05245,C0276,2025-01-13,Email,Course recommendation,Fatima Ahmed
COM01481,C0078,2025-01-13,Email,Schedule confirmation,Fatima Ahmed
COM07854,C0414,2025-01-13,Email,Feedback discussion,Fatima Ahmed
COM06953,C0367,2025-01-13,WhatsApp,Satisfaction survey,Ahmed Abdullah
COM08524,C0457,2025-01-14,Email,Quotation request,Fatima Ahmed
COM05196,C0273,2025-01-14,Email,Complaint resolution,Ahmed Abdullah
COM04019,C0212,2025-01-14,Video Call,Thank you message,Noura Salem
COM04345,C0224,2025-01-14,Phone Call,Satisfaction survey,Ahmed Abdullah
COM07108,C0375,2025-01-14,Video Call,Follow-up on booking,Fatima Ahmed
COM02565,C0138,2025-01-14,Email,Course recommendation,Ahmed Abdullah
COM08240,C0438,2025-01-14,Video Call,Renewal discussion,Ahmed Abdullah
COM04100,C0216,2025-01-14,Video Call,Feedback discussion,Noura Salem
COM04502,C0232,2025-01-14,Meeting,Thank you message,Fatima Ahmed
COM06964,C0368,2025-01-14,Phone Call,General inquiry,Noura Salem
COM04615,C0237,2025-01-14,Email,New course announcement,Sara Hassan
COM09315,C0497,2025-01-14,WhatsApp,General inquiry,Ahmed Abdullah
COM06332,C0335,2025-01-15,Video Call,Training needs assessment,Noura Salem
COM02874,C0156,2025-01-15,Phone Call,Thank you message,Fatima Ahmed
COM07540,C0399,2025-01-15,Video Call,Thank you message,Ahmed Abdullah
COM05829,C0304,2025-01-15,Email,Thank you message,Mohammed Ali
COM08048,C0425,2025-01-15,Video Call,Training needs assessment,Mohammed Ali
COM02245,C0124,2025-01-16,Meeting,Quotation request,Fatima Ahmed
COM07928,C0417,2025-01-16,Video Call,Follow-up on booking,Noura Salem
COM00651,C0029,2025-01-16,Meeting,Renewal discussion,Noura Salem
COM01862,C0100,2025-01-16,Video Call,Feedback discussion,Ahmed Abdullah
COM03627,C0191,2025-01-16,Phone Call,Quotation request,Mohammed Ali
COM04788,C0251,2025-01-16,Meeting,Account review,Sara Hassan
COM06776,C0358,2025-01-16,WhatsApp,Training needs assessment,Mohammed Ali
COM06893,C0363,2025-01-16,Video Call,Follow-up on booking,Noura Salem
COM08181,C0434,2025-01-16,Phone Call,Schedule confirmation,Fatima Ahmed
COM07638,C0405,2025-01-16,WhatsApp,Account review,Noura Salem
COM06023,C0319,2025-01-16,WhatsApp,Invoice query,Noura Salem
COM07791,C0411,2025-01-17,Phone Call,Renewal discussion,Noura Salem
COM07130,C0376,2025-01-17,Phone Call,Thank you message,Sara Hassan
COM08374,C0445,2025-01-17,WhatsApp,Training needs assessment,Sara Hassan
COM02816,C0153,2025-01-17,Phone Call,Quotation request,Noura Salem
COM01137,C0060,2025-01-18,Video Call,Feedback discussion,Sara Hassan
COM01201,C0062,2025-01-18,Video Call,Follow-up on booking,Sara Hassan
COM06909,C0364,2025-01-18,WhatsApp,Complaint resolution,Fatima Ahmed
COM05231,C0275,2025-01-18,Email,New course announcement,Sara Hassan
COM08840,C0471,2025-01-18,Meeting,Account review,Ahmed Abdullah
COM07184,C0378,2025-01-18,WhatsApp,Account review,Sara Hassan
COM04606,C0237,2025-01-18,WhatsApp,Satisfaction survey,Sara Hassan
COM02180,C0119,2025-01-18,Phone Call,Satisfaction survey,Noura Salem
COM00495,C0022,2025-01-18,Email,Schedule confirmation,Fatima Ahmed
COM00883,C0045,2025-01-18,Email,Feedback discussion,Ahmed Abdullah
COM00517,C0022,2025-01-18,Phone Call,Training needs assessment,Fatima Ahmed
COM00300,C0014,2025-01-18,Video Call,General inquiry,Sara Hassan
COM00661,C0030,2025-01-18,Phone Call,Satisfaction survey,Fatima Ahmed
COM06194,C0327,2025-01-18,Meeting,Renewal discussion,Noura Salem
COM02461,C0133,2025-01-19,Meeting,Invoice query,Sara Hassan
COM02474,C0133,2025-01-19,Video Call,Schedule confirmation,Sara Hassan
COM02665,C0144,2025-01-19,Phone Call,Training needs assessment,Ahmed Abdullah
COM06190,C0327,2025-01-19,Meeting,Thank you message,Noura Salem
COM06660,C0351,2025-01-19,WhatsApp,Invoice query,Sara Hassan
COM02794,C0152,2025-01-19,Email,Complaint resolution,Mohammed Ali
COM04999,C0260,2025-01-19,WhatsApp,Thank you message,Noura Salem
