feedback_id,client_id,booking_id,feedback_date,overall_rating,nps_score,trainer_rating,comments
F02027,C0296,B02514,2021-06-13,3.4,1,3.6,"Pace was too fast, hard to follow"
F02028,C0296,B02515,2021-08-15,4.6,10,4.7,Great real-world examples and case studies
F02029,C0296,B02516,2021-10-08,3.7,7,4.0,"Decent workshop, learned some new things"
F02030,C0296,B02517,2021-12-06,3.8,7,4.0,
F02031,C0296,B02518,2022-02-22,4.6,10,4.9,
F02032,C0296,B02519,2022-04-14,4.1,8,4.4,Trainer was knowledgeable
F02033,C0296,B02520,2022-06-06,4.1,8,3.8,
F02034,C0296,B02522,2022-10-12,4.1,7,3.8,
F02035,C0296,B02523,2022-12-28,4.8,10,4.9,Very useful tools and frameworks provided
F02036,C0296,B02525,2023-05-22,3.4,5,4.0,Not enough time for questions
F02037,C0296,B02526,2023-07-14,4.9,10,5.0,Very useful tools and frameworks provided
F02038,C0297,B02527,2025-11-30,4.6,10,4.5,"Excellent trainer, very practical content"
F02039,C0298,B02528,2021-08-15,3.4,2,3.8,Trainer rushed through important topics
F02040,C0298,B02529,2021-10-05,4.8,9,5.0,Highly engaging and interactive session
F02041,C0298,B02530,2021-11-10,3.6,7,3.9,
F02042,C0298,B02531,2021-12-22,4.4,8,4.9,
F02043,C0298,B02532,2022-02-27,3.5,7,3.7,"Good course overall, met expectations"
F02044,C0298,B02533,2022-05-01,3.5,8,3.7,
F02045,C0298,B02534,2022-06-15,4.2,8,4.4,
F02046,C0298,B02535,2022-07-25,4.4,7,4.7,"Good course overall, met expectations"
F02047,C0298,B02536,2022-09-23,3.6,7,3.7,
F02048,C0298,B02537,2022-11-12,4.4,7,4.6,Trainer was knowledgeable
F02049,C0298,B02539,2023-02-17,4.0,7,3.9,
F02050,C0298,B02540,2023-04-01,3.7,8,3.8,"Decent workshop, learned some new things"
F02051,C0298,B02541,2023-05-11,3.5,7,4.0,"Good course overall, met expectations"
F02052,C0298,B02542,2023-06-15,4.0,7,4.3,"Useful content, could use more examples"
F02053,C0298,B02543,2023-08-03,3.9,8,4.3,
F02054,C0298,B02544,2023-09-12,3.8,8,4.2,
F02055,C0298,B02546,2023-12-29,4.5,10,4.6,"Excellent trainer, very practical content"
F02056,C0299,B02547,2025-12-14,3.9,7,4.3,"Useful content, could use more examples"
F02057,C0300,B02548,2024-05-24,4.2,8,4.1,
F02058,C0300,B02549,2024-07-31,4.2,7,4.7,
F02059,C0300,B02550,2024-09-23,4.3,8,4.2,
F02060,C0300,B02551,2024-12-09,4.6,10,4.6,
F02061,C0300,B02552,2025-02-18,3.9,7,3.8,"Good course overall, met expectations"
F02062,C0300,B02553,2025-04-03,4.3,7,4.4,
F02063,C0300,B02554,2025-06-01,4.7,9,5.0,Highly engaging and interactive session
F02064,C0300,B02555,2025-07-30,5.0,10,4.8,"Good pace, well-structured content"
F02065,C0300,B02556,2025-10-09,5.0,10,5.0,Great real-world examples and case studies
F02066,C0300,B02557,2025-12-03,4.0,8,4.1,
F02067,C0301,B02558,2023-02-15,4.5,10,5.0,Great real-world examples and case studies
F02068,C0301,B02560,2023-03-20,4.6,10,4.4,"Good pace, well-structured content"
F02069,C0301,B02561,2023-04-11,4.1,8,4.2,"Useful content, could use more examples"
F02070,C0301,B02562,2023-05-02,4.9,9,4.9,"Excellent trainer, very practical content"
F02071,C0301,B02563,2023-06-12,4.2,7,4.3,"Decent workshop, learned some new things"
F02072,C0301,B02564,2023-07-11,3.8,7,3.5,"Useful content, could use more examples"
F02073,C0301,B02565,2023-08-17,3.4,4,3.5,Trainer rushed through important topics
F02074,C0302,B02566,2024-06-30,4.9,9,5.0,Highly engaging and interactive session
F02075,C0302,B02567,2024-08-27,4.5,10,4.3,Trainer was knowledgeable and approachable
F02076,C0302,B02568,2024-10-25,4.1,8,4.5,
F02077,C0302,B02569,2024-12-17,4.8,9,4.9,Trainer was knowledgeable and approachable
F02078,C0302,B02570,2025-01-19,4.1,7,4.4,Trainer was knowledgeable
F02079,C0302,B02571,2025-03-12,4.9,9,4.9,"Excellent trainer, very practical content"
F02080,C0302,B02572,2025-05-06,4.9,9,4.8,"Excellent trainer, very practical content"
F02081,C0302,B02574,2025-08-10,4.4,8,4.0,"Good course overall, met expectations"
F02082,C0303,B02575,2025-05-08,3.7,7,3.8,"Decent workshop, learned some new things"
F02083,C0304,B02577,2024-03-28,4.3,7,4.0,"Good course overall, met expectations"
F02084,C0304,B02578,2024-05-17,4.2,8,4.5,
F02085,C0304,B02579,2024-07-27,3.7,7,3.9,"Useful content, could use more examples"
F02086,C0304,B02580,2024-09-25,5.0,9,4.9,
F02087,C0304,B02581,2024-11-30,3.8,7,4.0,
F02088,C0304,B02583,2025-04-07,4.2,7,4.6,
F02089,C0305,B02586,2025-02-18,3.7,7,3.7,"Useful content, could use more examples"
F02090,C0305,B02587,2025-06-09,3.4,4,3.7,Not enough time for questions
F02091,C0306,B02589,2023-09-13,4.5,10,4.8,Trainer was knowledgeable and approachable
F02092,C0306,B02590,2024-01-03,3.6,8,3.9,"Good course overall, met expectations"
F02093,C0306,B02591,2024-04-26,4.8,10,5.0,Very useful tools and frameworks provided
F02094,C0306,B02592,2024-08-11,4.6,9,4.3,Trainer was knowledgeable and approachable
F02095,C0307,B02593,2025-03-26,4.7,10,4.8,Highly engaging and interactive session
F02096,C0307,B02594,2025-05-07,3.7,7,3.7,
F02097,C0307,B02595,2025-06-19,4.1,7,4.3,
F02098,C0307,B02596,2025-08-17,3.5,8,3.7,
F02099,C0308,B02597,2024-11-09,4.9,9,4.8,"Exceeded expectations, highly recommend"
F02100,C0308,B02598,2024-12-14,4.6,10,4.4,
F02101,C0308,B02599,2025-01-16,4.4,7,4.8,
F02102,C0308,B02601,2025-03-11,4.3,8,4.4,"Decent workshop, learned some new things"
F02103,C0308,B02602,2025-04-30,4.0,7,4.4,
F02104,C0308,B02603,2025-06-21,4.7,10,4.7,
F02105,C0308,B02604,2025-07-26,3.8,8,3.7,Trainer was knowledgeable
F02106,C0308,B02605,2025-08-29,4.1,7,4.6,"Good course overall, met expectations"
F02107,C0308,B02606,2025-10-03,4.5,9,4.5,Great real-world examples and case studies
F02108,C0308,B02607,2025-10-23,5.0,10,5.0,
F02109,C0308,B02608,2025-11-27,4.6,10,4.4,
F02110,C0308,B02609,2025-12-25,4.8,9,5.0,Highly engaging and interactive session
F02111,C0309,B02610,2021-05-12,4.2,7,4.4,
F02112,C0309,B02611,2021-07-25,4.7,10,5.0,Great real-world examples and case studies
F02113,C0309,B02612,2021-09-16,3.7,7,4.0,
F02114,C0309,B02613,2021-11-28,3.9,8,3.8,
F02115,C0310,B02614,2025-02-18,4.0,7,4.1,
F02116,C0310,B02615,2025-03-26,4.6,10,4.6,"Good pace, well-structured content"
F02117,C0310,B02616,2025-04-15,4.1,8,4.4,"Decent workshop, learned some new things"
F02118,C0310,B02617,2025-05-15,4.8,9,5.0,Highly engaging and interactive session
F02119,C0310,B02618,2025-06-03,3.8,8,4.0,
F02120,C0310,B02619,2025-07-08,4.6,9,4.9,"Exceeded expectations, highly recommend"
F02121,C0310,B02620,2025-08-14,4.9,9,4.4,"Good pace, well-structured content"
F02122,C0310,B02621,2025-09-09,4.3,8,5.0,
F02123,C0310,B02622,2025-10-13,4.0,8,4.2,
F02124,C0310,B02623,2025-11-25,4.8,9,4.8,
F02125,C0311,B02624,2024-05-20,4.7,9,4.8,Highly engaging and interactive session
F02126,C0311,B02625,2024-06-30,4.1,7,4.2,
F02127,C0311,B02626,2024-08-23,4.9,9,4.6,"Exceeded expectations, highly recommend"
F02128,C0311,B02627,2024-10-04,3.9,8,4.1,
F02129,C0311,B02628,2024-11-11,4.6,10,4.3,Highly engaging and interactive session
F02130,C0311,B02629,2025-01-02,3.7,7,3.9,
F02131,C0311,B02630,2025-02-22,4.0,8,4.2,
F02132,C0311,B02631,2025-03-30,3.6,7,3.9,
F02133,C0311,B02632,2025-05-25,3.5,7,3.8,"Good course overall, met expectations"
F02134,C0311,B02633,2025-07-28,4.5,10,4.7,"Good pace, well-structured content"
F02135,C0311,B02634,2025-09-17,3.4,1,3.9,
F02136,C0312,B02635,2021-07-28,4.9,9,4.7,
F02137,C0312,B02636,2021-09-16,3.9,7,4.1,"Useful content, could use more examples"
F02138,C0312,B02637,2021-10-26,4.6,9,4.7,Great real-world examples and case studies
F02139,C0312,B02638,2021-12-07,4.7,10,5.0,
F02140,C0312,B02639,2022-01-22,3.4,0,3.6,
F02141,C0312,B02640,2022-03-09,4.8,9,4.9,"Excellent trainer, very practical content"
F02142,C0312,B02641,2022-04-22,3.3,5,3.5,
F02143,C0312,B02642,2022-06-22,4.7,9,4.7,Great real-world examples and case studies
F02144,C0312,B02645,2022-11-14,4.2,7,4.7,"Useful content, could use more examples"
F02145,C0312,B02646,2023-01-20,4.2,8,4.4,
F02146,C0313,B02647,2025-10-18,4.3,7,4.6,
F02147,C0314,B02648,2024-08-12,5.0,10,5.0,
F02148,C0314,B02649,2024-11-05,3.4,0,3.9,Trainer rushed through important topics
F02149,C0314,B02650,2025-01-15,4.2,7,4.2,"Decent workshop, learned some new things"
F02150,C0315,B02651,2022-08-20,4.3,7,4.2,
F02151,C0315,B02652,2022-10-24,4.1,7,4.6,
F02152,C0315,B02653,2022-12-31,4.4,8,4.4,"Useful content, could use more examples"
F02153,C0315,B02655,2023-04-30,3.8,8,4.1,"Good course overall, met expectations"
F02154,C0315,B02656,2023-07-05,4.1,7,4.1,"Good course overall, met expectations"
F02155,C0315,B02657,2023-09-11,4.8,9,5.0,
F02156,C0315,B02658,2023-11-19,3.8,7,3.8,
F02157,C0315,B02659,2024-01-29,4.3,7,4.5,Trainer was knowledgeable
F02158,C0316,B02660,2021-04-11,5.0,9,5.0,Trainer was knowledgeable and approachable
F02159,C0316,B02661,2021-07-22,4.4,8,4.3,"Good course overall, met expectations"
F02160,C0316,B02663,2022-02-10,4.0,8,4.0,"Useful content, could use more examples"
F02161,C0316,B02664,2022-05-01,4.5,9,4.3,Great real-world examples and case studies
F02162,C0317,B02665,2023-04-14,4.9,9,4.8,"Excellent trainer, very practical content"
F02163,C0317,B02666,2023-07-02,4.0,7,4.0,
F02164,C0317,B02667,2023-09-14,4.2,7,4.2,
F02165,C0317,B02668,2023-12-01,4.5,10,4.7,Very useful tools and frameworks provided
F02166,C0317,B02669,2024-02-16,4.8,10,4.6,Trainer was knowledgeable and approachable
F02167,C0317,B02670,2024-05-08,3.8,8,4.0,"Decent workshop, learned some new things"
F02168,C0318,B02672,2022-01-05,3.5,8,3.9,
F02169,C0318,B02674,2022-03-29,3.5,7,3.7,
F02170,C0318,B02675,2022-05-27,4.6,9,4.5,Very useful tools and frameworks provided
F02171,C0318,B02676,2022-07-17,3.4,6,3.7,Trainer rushed through important topics
F02172,C0318,B02677,2022-08-16,3.9,8,3.7,"Good course overall, met expectations"
F02173,C0318,B02678,2022-10-10,3.5,7,3.7,
F02174,C0318,B02680,2023-01-05,3.5,8,3.7,
F02175,C0318,B02681,2023-02-12,3.9,8,3.7,
F02176,C0318,B02682,2023-03-20,4.8,10,4.4,
F02177,C0318,B02683,2023-04-30,5.0,9,4.7,
F02178,C0318,B02684,2023-06-03,4.6,10,4.4,
F02179,C0318,B02685,2023-07-29,4.8,10,4.9,Very useful tools and frameworks provided
F02180,C0319,B02687,2024-04-08,4.4,8,4.3,Trainer was knowledgeable
F02181,C0319,B02688,2024-06-11,3.8,7,4.1,Trainer was knowledgeable
F02182,C0319,B02690,2024-10-22,4.5,9,4.5,"Good pace, well-structured content"
F02183,C0319,B02692,2025-03-08,4.8,10,4.5,"Excellent trainer, very practical content"
F02184,C0319,B02693,2025-05-21,5.0,10,5.0,"Exceeded expectations, highly recommend"
F02185,C0319,B02695,2025-09-12,4.3,7,4.5,
F02186,C0319,B02696,2025-11-13,3.3,2,3.7,Not enough time for questions
F02187,C0320,B02697,2022-07-09,4.4,8,4.5,
F02188,C0320,B02698,2022-08-28,4.1,7,4.7,
F02189,C0320,B02699,2022-10-09,4.6,9,4.5,
F02190,C0320,B02700,2022-10-31,3.8,8,3.4,
F02191,C0320,B02701,2022-12-15,5.0,9,5.0,Highly engaging and interactive session
F02192,C0320,B02703,2023-01-29,4.1,8,4.1,
F02193,C0320,B02704,2023-03-12,3.7,8,3.6,
F02194,C0320,B02705,2023-05-04,3.8,7,3.4,Trainer was knowledgeable
F02195,C0320,B02707,2023-06-25,3.4,0,3.9,
F02196,C0320,B02708,2023-08-02,3.7,7,3.7,"Useful content, could use more examples"
F02197,C0320,B02710,2023-10-12,5.0,10,4.8,"Good pace, well-structured content"
F02198,C0320,B02711,2023-11-08,4.6,9,4.8,Great real-world examples and case studies
F02199,C0321,B02713,2021-05-19,4.0,8,4.3,"Decent workshop, learned some new things"
F02200,C0321,B02714,2021-08-17,4.5,9,4.6,Trainer was knowledgeable and approachable
F02201,C0321,B02715,2021-10-26,4.7,9,5.0,"Good pace, well-structured content"
F02202,C0321,B02716,2022-01-29,4.3,8,4.2,
F02203,C0321,B02717,2022-04-26,4.4,7,4.8,
F02204,C0321,B02718,2022-06-29,4.3,8,3.9,
F02205,C0321,B02719,2022-09-29,4.7,9,4.6,"Excellent trainer, very practical content"
F02206,C0321,B02720,2022-12-13,4.9,10,5.0,
F02207,C0321,B02721,2023-03-02,4.6,10,5.0,
F02208,C0321,B02722,2023-05-11,4.4,8,4.2,
F02209,C0321,B02723,2023-08-13,4.4,7,4.3,"Useful content, could use more examples"
F02210,C0321,B02724,2023-10-29,3.7,7,3.5,
F02211,C0321,B02725,2024-01-11,4.3,8,4.3,
F02212,C0322,B02726,2024-02-06,4.3,8,4.2,"Useful content, could use more examples"
F02213,C0322,B02727,2024-04-22,4.5,9,4.3,"Exceeded expectations, highly recommend"
F02214,C0322,B02728,2024-07-23,4.3,7,4.8,
F02215,C0322,B02729,2024-11-05,4.8,9,5.0,"Good pace, well-structured content"
F02216,C0322,B02731,2025-05-06,4.0,8,4.5,Trainer was knowledgeable
F02217,C0323,B02732,2024-06-23,3.6,7,4.2,"Decent workshop, learned some new things"
F02218,C0323,B02733,2024-09-14,3.7,8,3.7,"Decent workshop, learned some new things"
F02219,C0323,B02734,2024-12-25,4.3,7,4.0,"Decent workshop, learned some new things"
F02220,C0323,B02735,2025-03-18,4.0,8,3.9,
F02221,C0323,B02736,2025-06-14,3.5,8,3.6,
F02222,C0324,B02737,2021-11-09,4.0,7,4.1,Trainer was knowledgeable
F02223,C0324,B02739,2022-02-04,4.7,9,4.7,"Good pace, well-structured content"
F02224,C0324,B02740,2022-04-03,4.9,9,4.9,Great real-world examples and case studies
F02225,C0324,B02741,2022-05-08,3.7,7,3.7,
F02226,C0324,B02742,2022-06-27,4.2,8,4.4,Trainer was knowledgeable
F02227,C0324,B02744,2022-09-18,4.7,9,4.8,Highly engaging and interactive session
F02228,C0324,B02745,2022-11-01,4.1,8,4.2,"Good course overall, met expectations"
F02229,C0324,B02746,2022-12-08,4.9,9,4.9,Trainer was knowledgeable and approachable
F02230,C0324,B02747,2023-01-25,3.8,8,3.9,"Useful content, could use more examples"
F02231,C0324,B02750,2023-05-27,4.1,7,4.0,"Good course overall, met expectations"
F02232,C0325,B02752,2021-12-27,3.9,8,3.6,
F02233,C0325,B02753,2022-04-10,4.9,10,4.8,"Exceeded expectations, highly recommend"
F02234,C0325,B02754,2022-06-28,4.7,9,4.5,Very useful tools and frameworks provided
F02235,C0326,B02756,2025-09-10,4.0,7,4.0,
F02236,C0327,B02757,2022-04-19,4.1,7,4.7,Trainer was knowledgeable
F02237,C0327,B02759,2022-07-27,4.7,9,4.6,"Excellent trainer, very practical content"
F02238,C0327,B02760,2022-09-02,4.1,8,3.9,"Good course overall, met expectations"
F02239,C0327,B02761,2022-10-08,5.0,10,4.5,Trainer was knowledgeable and approachable
F02240,C0327,B02764,2023-03-02,5.0,10,5.0,"Exceeded expectations, highly recommend"
F02241,C0327,B02765,2023-04-16,3.8,8,3.9,"Useful content, could use more examples"
F02242,C0327,B02766,2023-06-02,3.8,8,3.5,Trainer was knowledgeable
F02243,C0327,B02767,2023-07-18,3.5,7,3.9,
F02244,C0327,B02769,2023-10-14,4.1,8,4.4,"Good course overall, met expectations"
F02245,C0327,B02770,2023-12-06,4.2,7,4.4,
F02246,C0328,B02771,2021-11-14,4.6,10,4.4,
F02247,C0328,B02773,2022-04-21,4.1,8,4.5,
F02248,C0328,B02774,2022-07-26,3.5,7,3.8,"Decent workshop, learned some new things"
F02249,C0328,B02775,2022-09-30,4.8,10,5.0,"Exceeded expectations, highly recommend"
F02250,C0328,B02776,2022-12-23,3.9,7,4.1,"Useful content, could use more examples"
F02251,C0328,B02777,2023-03-11,4.5,10,4.8,Great real-world examples and case studies
F02252,C0328,B02778,2023-05-30,4.5,9,4.5,"Excellent trainer, very practical content"
F02253,C0328,B02779,2023-08-10,4.1,8,4.0,"Decent workshop, learned some new things"
F02254,C0328,B02780,2023-11-07,3.7,7,3.6,
F02255,C0328,B02781,2024-01-19,3.5,8,3.9,"Decent workshop, learned some new things"
F02256,C0328,B02782,2024-04-06,4.9,9,4.5,"Excellent trainer, very practical content"
F02257,C0329,B02784,2024-02-26,4.2,8,4.4,
F02258,C0329,B02785,2024-05-16,4.7,10,4.8,"Exceeded expectations, highly recommend"
F02259,C0329,B02786,2024-07-31,4.2,8,4.2,"Good course overall, met expectations"
F02260,C0329,B02788,2025-01-19,4.4,8,4.7,"Good course overall, met expectations"
F02261,C0330,B02789,2024-04-28,4.7,10,4.4,Highly engaging and interactive session
F02262,C0330,B02790,2024-05-25,4.6,10,5.0,
F02263,C0330,B02791,2024-07-12,3.9,8,4.0,
F02264,C0330,B02793,2024-09-15,4.7,9,4.8,
F02265,C0330,B02794,2024-10-14,3.6,7,3.9,
F02266,C0330,B02796,2025-01-06,4.4,8,4.3,
F02267,C0331,B02797,2024-11-30,3.5,8,4.0,
F02268,C0331,B02799,2025-02-04,4.3,8,3.9,
F02269,C0331,B02800,2025-04-02,4.3,8,4.2,
F02270,C0331,B02801,2025-05-12,4.7,9,4.7,Very useful tools and frameworks provided
F02271,C0331,B02802,2025-07-01,4.2,7,4.5,"Useful content, could use more examples"
F02272,C0331,B02803,2025-07-28,3.8,8,3.6,
F02273,C0331,B02805,2025-10-19,4.5,10,4.9,Trainer was knowledgeable and approachable
F02274,C0331,B02806,2025-12-14,4.2,8,4.9,
F02275,C0332,B02807,2022-10-15,5.0,10,4.8,Great real-world examples and case studies
F02276,C0332,B02808,2023-01-20,4.0,8,3.6,"Useful content, could use more examples"
F02277,C0332,B02809,2023-04-10,4.1,8,3.9,
F02278,C0332,B02810,2023-06-20,4.1,8,4.1,Trainer was knowledgeable
F02279,C0332,B02811,2023-09-24,5.0,9,5.0,Very useful tools and frameworks provided
F02280,C0332,B02812,2023-11-29,4.9,9,4.5,
F02281,C0332,B02814,2024-04-24,4.2,7,4.3,
F02282,C0332,B02815,2024-07-21,4.3,7,4.1,"Decent workshop, learned some new things"
F02283,C0333,B02816,2021-04-02,4.6,9,4.8,
F02284,C0333,B02817,2021-05-15,4.3,7,4.2,"Decent workshop, learned some new things"
F02285,C0333,B02818,2021-06-05,4.2,8,4.2,
F02286,C0333,B02819,2021-07-10,4.6,9,4.3,Great real-world examples and case studies
F02287,C0333,B02822,2021-11-15,3.8,8,3.9,
F02288,C0333,B02823,2021-12-08,3.8,8,3.9,"Decent workshop, learned some new things"
F02289,C0333,B02824,2021-12-29,5.0,10,4.7,Trainer was knowledgeable and approachable
F02290,C0334,B02825,2023-09-28,4.2,8,4.7,Trainer was knowledgeable
F02291,C0334,B02827,2024-01-03,4.6,9,4.4,Trainer was knowledgeable and approachable
F02292,C0334,B02829,2024-04-03,4.4,8,4.4,
F02293,C0334,B02830,2024-05-04,4.4,8,4.6,
F02294,C0334,B02831,2024-07-04,3.4,2,4.0,"Content was basic, expected more depth"
F02295,C0334,B02832,2024-08-06,4.3,7,4.9,
F02296,C0334,B02833,2024-09-25,4.4,8,4.4,Trainer was knowledgeable
F02297,C0334,B02834,2024-11-01,4.8,10,4.7,Trainer was knowledgeable and approachable
F02298,C0334,B02835,2024-12-11,3.4,4,3.7,Not enough time for questions
F02299,C0334,B02836,2025-02-03,4.6,9,5.0,
F02300,C0334,B02837,2025-03-13,4.5,10,4.6,Highly engaging and interactive session
F02301,C0334,B02839,2025-05-21,5.0,10,4.8,
F02302,C0334,B02840,2025-07-20,3.4,6,3.7,
F02303,C0334,B02841,2025-08-28,3.5,7,4.0,
F02304,C0334,B02842,2025-10-09,4.4,8,4.9,
F02305,C0335,B02843,2024-10-09,5.0,9,5.0,"Exceeded expectations, highly recommend"
F02306,C0335,B02844,2024-12-07,3.8,7,3.7,"Decent workshop, learned some new things"
F02307,C0335,B02845,2025-02-03,4.5,9,4.5,"Good pace, well-structured content"
F02308,C0335,B02846,2025-04-01,4.6,10,5.0,Trainer was knowledgeable and approachable
F02309,C0335,B02847,2025-05-22,4.1,7,4.2,
F02310,C0335,B02848,2025-07-24,4.4,7,4.5,
F02311,C0335,B02849,2025-09-13,5.0,9,4.8,Highly engaging and interactive session
F02312,C0335,B02850,2025-11-16,3.9,7,3.7,
F02313,C0336,B02851,2024-02-28,3.6,8,4.0,
F02314,C0336,B02852,2024-05-01,4.7,10,4.9,
F02315,C0336,B02853,2024-06-24,3.6,7,3.9,
F02316,C0336,B02854,2024-08-14,4.1,8,3.9,
F02317,C0336,B02856,2024-12-07,4.0,8,4.6,
F02318,C0336,B02857,2025-02-11,4.7,9,5.0,Highly engaging and interactive session
F02319,C0336,B02858,2025-04-22,5.0,10,5.0,
F02320,C0336,B02859,2025-05-31,4.3,8,4.2,
F02321,C0336,B02861,2025-09-19,4.8,10,4.8,Trainer was knowledgeable and approachable
F02322,C0336,B02862,2025-11-21,4.0,7,4.2,Trainer was knowledgeable
F02323,C0337,B02863,2022-06-16,4.0,8,4.4,
F02324,C0337,B02864,2022-07-28,4.8,9,4.6,Great real-world examples and case studies
F02325,C0338,B02865,2021-07-31,3.7,8,3.6,
F02326,C0338,B02866,2021-11-20,3.8,8,4.0,"Decent workshop, learned some new things"
F02327,C0338,B02867,2022-03-08,4.2,8,4.1,
F02328,C0338,B02868,2022-07-03,4.7,10,5.0,Highly engaging and interactive session
F02329,C0339,B02869,2023-04-24,4.6,10,5.0,Highly engaging and interactive session
F02330,C0339,B02870,2023-06-29,4.8,10,4.8,
F02331,C0339,B02871,2023-09-15,4.1,8,4.2,"Good course overall, met expectations"
F02332,C0339,B02872,2023-12-03,4.1,7,3.9,"Good course overall, met expectations"
F02333,C0339,B02873,2024-03-01,4.9,9,4.8,
F02334,C0339,B02874,2024-05-05,4.5,9,4.2,"Exceeded expectations, highly recommend"
F02335,C0339,B02875,2024-07-29,4.4,8,4.2,
F02336,C0339,B02876,2024-10-13,4.0,8,4.2,Trainer was knowledgeable
F02337,C0339,B02877,2024-12-20,4.4,8,4.7,
F02338,C0339,B02878,2025-03-11,4.5,10,4.8,"Good pace, well-structured content"
F02339,C0339,B02879,2025-06-03,3.6,8,3.9,
F02340,C0339,B02880,2025-08-02,4.1,7,4.3,
F02341,C0340,B02881,2024-02-06,4.2,7,4.3,"Good course overall, met expectations"
F02342,C0340,B02882,2024-03-26,4.4,8,4.3,"Useful content, could use more examples"
F02343,C0340,B02885,2024-08-22,4.9,9,4.7,Great real-world examples and case studies
F02344,C0340,B02886,2024-09-27,3.7,7,3.9,
F02345,C0340,B02887,2024-12-03,3.7,8,3.7,
F02346,C0340,B02888,2025-01-27,4.5,9,4.1,
F02347,C0341,B02889,2022-02-10,4.8,9,4.7,"Exceeded expectations, highly recommend"
F02348,C0341,B02891,2022-07-02,4.8,9,5.0,"Exceeded expectations, highly recommend"
F02349,C0341,B02894,2022-12-15,3.8,8,4.2,Trainer was knowledgeable
F02350,C0342,B02895,2025-06-18,4.5,10,4.7,Trainer was knowledgeable and approachable
F02351,C0342,B02896,2025-07-15,3.9,7,4.0,"Useful content, could use more examples"
